taxa_name	pectoral_fin	pectoral_fin_inferred	pectoral_fin_propagated
Pseudotocinclus parahybae	1	2	1
Pseudotocinclus tietensis	1	2	0
Otothyris lophophanes	1	2	0
Otothyris rostrata	1	2	1
Otothyris juquiae	1	2	1
Otothyris travassosi	1	2	1
Pseudotothyris janeirensis	1	2	1
Pseudotothyris obtusa	1	2	0
Schizolecis guntheri	1	2	0
Parotocinclus bahiensis	1	2	1
Parotocinclus amazonensis	1	2	1
Parotocinclus doceanus	1	2	1
Parotocinclus spilurus	1	2	1
Parotocinclus arandai	1	2	1
Parotocinclus haroldoi	1	2	1
Parotocinclus planicauda	1	2	1
Parotocinclus jimi	1	2	0
Parotocinclus cearensis	1	2	1
Parotocinclus polyochrus	1	2	0
Parotocinclus minutus	1	2	1
Parotocinclus prata	1	2	1
Parotocinclus cristatus	1	2	1
Parotocinclus longirostris	1	2	1
Parotocinclus muriaensis	1	2	1
Parotocinclus cesarpintoi	1	2	1
Parotocinclus eppleyi	1	2	1
Parotocinclus britskii	1	2	0
Parotocinclus spilosoma	1	2	0
Parotocinclus maculicauda	1	2	0
Parotocinclus aripuanensis	1	2	1
Parotocinclus jumbo	1	2	1
Parotocinclus bidentatus	1	2	1
Parotocinclus collinsae	1	2	0
Eurycheilichthys limulus	1	2	1
Eurycheilichthys pantherinus	1	2	1
Microlepidogaster perforatus	1	2	0
Nannoptopoma spectabile	1	2	0
Otocinclus hasemani	1	2	1
Otocinclus bororo	1	2	1
Otocinclus mariae	1	2	1
Otocinclus batmani	1	2	1
Otocinclus mimulus	1	2	1
Otocinclus macrospilus	1	2	1
Otocinclus caxarari	1	2	1
Otocinclus huaorani	1	2	1
Otocinclus tapirape	1	2	1
Otocinclus mura	1	2	1
Otocinclus vestitus	1	2	0
Otocinclus vittatus	1	2	0
Otocinclus arnoldi	1	2	1
Otocinclus hoppei	1	2	1
Otocinclus flexilis	1	2	0
Otocinclus xakriaba	1	2	1
Otocinclus cocama	1	2	1
Oxyropsis acutirostra	1	2	1
Oxyropsis wrightiana	1	2	0
Oxyropsis carinata	1	2	0
Hypoptopoma psilogaster	1	2	1
Hypoptopoma bilobatum	1	2	1
Hypoptopoma guianense	1	2	1
Hypoptopoma steindachneri	1	2	0
Hypoptopoma gulare	1	2	0
Hypoptopoma inexspectatum	1	2	1
Acestridium dichromum	1	2	1
Acestridium colombiense	1	2	1
Acestridium triplax	1	2	1
Acestridium gymnogaster	1	2	1
Acestridium discus	1	2	0
Acestridium martini	1	2	1
Acestridium scutatum	1	2	1
Hisonotus maculipinnis	1	2	0
Hisonotus paulinus	1	2	1
Hisonotus depressinotus	1	2	1
Hisonotus hungy	1	2	1
Hisonotus notatus	1	2	0
Hisonotus megaloplax	1	2	1
Hisonotus laevior	1	2	0
Hisonotus charrua	1	2	1
Hisonotus insperatus	1	2	1
Hisonotus montanus	1	2	1
Hisonotus armatus	1	2	1
Hisonotus francirochai	1	2	1
Hisonotus ringueleti	1	2	1
Hisonotus nigricauda	1	2	0
Hisonotus depressicauda	1	2	1
Hisonotus leucophrys	1	2	1
Hisonotus luteofrenatus	1	2	1
Hisonotus leucofrenatus	1	2	0
Hisonotus taimensis	1	2	0
Hisonotus aky	1	2	1
Hisonotus iota	1	2	1
Hisonotus chromodontus	1	2	1
Lepthoplosternum stellatum	1	2	1
Lepthoplosternum beni	1	2	1
Lepthoplosternum ucamara	1	2	1
Lepthoplosternum tordilho	1	2	1
Lepthoplosternum altamazonicum	1	2	1
Lepthoplosternum pectorale	1	2	0
Dianema longibarbis	1	2	0
Dianema urostriatum	1	2	0
Callichthys serralabium	1	2	1
Callichthys fabricioi	1	2	1
Callichthys oibaensis	1	2	1
Callichthys callichthys	1	2	0
Scleromystax salmacis	1	2	1
Scleromystax barbatus	1	2	1
Scleromystax prionotos	1	2	0
Scleromystax macropterus	1	2	1
Megalechis thoracata	1	2	0
Megalechis picta	1	2	1
Hoplosternum punctatum	1	2	1
Hoplosternum magdalenae	1	2	0
Hoplosternum littorale	1	2	0
Corydoras ortegai	1	2	1
Corydoras lamberti	1	2	1
Corydoras carlae	1	2	1
Corydoras crimmeni	1	2	1
Corydoras boehlkei	1	2	1
Corydoras isbrueckeri	1	2	1
Corydoras approuaguensis	1	2	1
Corydoras longipinnis	1	2	1
Corydoras microcephalus	1	2	1
Corydoras parallelus	1	2	1
Corydoras saramaccensis	1	2	1
Corydoras steindachneri	1	2	1
Corydoras mamore	1	2	1
Corydoras paucerna	1	2	1
Corydoras noelkempffi	1	2	1
Corydoras amphibelus	1	2	1
Corydoras pinheiroi	1	2	1
Corydoras heteromorphus	1	2	1
Corydoras sychri	1	2	1
Corydoras bifasciatus	1	2	1
Corydoras areio	1	2	1
Corydoras amandajanea	1	2	1
Corydoras urucu	1	2	1
Corydoras sarareensis	1	2	1
Corydoras orphnopterus	1	2	1
Corydoras incolicana	1	2	1
Corydoras evelynae	1	2	1
Corydoras sanchesi	1	2	1
Corydoras surinamensis	1	2	1
Corydoras micracanthus	1	2	1
Corydoras spectabilis	1	2	1
Corydoras latus	1	2	1
Corydoras schwartzi	1	2	1
Corydoras robustus	1	2	1
Corydoras semiaquilus	1	2	1
Corydoras robineae	1	2	1
Corydoras reynoldsi	1	2	1
Corydoras seussi	1	2	1
Corydoras serratus	1	2	1
Corydoras multimaculatus	1	2	1
Corydoras oiapoquensis	1	2	1
Corydoras nijsseni	1	2	1
Corydoras negro	1	2	1
Corydoras narcissus	1	2	1
Corydoras concolor	1	2	1
Corydoras condiscipulus	1	2	1
Corydoras copei	1	2	1
Corydoras coppenamensis	1	2	1
Corydoras coriatae	1	2	1
Corydoras cruziensis	1	2	1
Corydoras crypticus	1	2	1
Corydoras davidsandsi	1	2	1
Corydoras delphax	1	2	1
Corydoras diphyes	1	2	1
Corydoras acrensis	1	2	1
Corydoras brevirostris	1	2	1
Corydoras blochi	1	2	1
Corydoras boesemani	1	2	1
Corydoras breei	1	2	1
Corydoras bilineatus	1	2	1
Corydoras difluviatilis	1	2	0
Corydoras araguaiaensis	1	2	1
Corydoras sodalis	1	2	1
Corydoras britskii	1	2	0
Corydoras imitator	1	2	1
Corydoras guianensis	1	2	1
Corydoras griseus	1	2	1
Corydoras gomezi	1	2	1
Corydoras gossei	1	2	1
Corydoras potaroensis	1	2	1
Corydoras similis	1	2	1
Corydoras simulatus	1	2	1
Corydoras sipaliwini	1	2	1
Corydoras solox	1	2	1
Corydoras caudimaculatus	1	2	1
Corydoras burgessi	1	2	1
Corydoras cervinus	1	2	1
Corydoras paragua	1	2	1
Corydoras pastazensis	1	2	1
Corydoras pantanalensis	1	2	1
Corydoras oxyrhynchus	1	2	1
Corydoras pulcher	1	2	1
Corydoras punctatus	1	2	0
Corydoras ourastigma	1	2	1
Corydoras melanotaenia	1	2	1
Corydoras melini	1	2	1
Corydoras loxozonus	1	2	1
Corydoras melanistius	1	2	1
Corydoras kanei	1	2	1
Corydoras leopardus	1	2	1
Corydoras armatus	1	2	1
Corydoras albolineatus	1	2	1
Corydoras agassizii	1	2	0
Corydoras adolfoi	1	2	1
Corydoras amapaensis	1	2	1
Corydoras lacerdai	1	2	1
Corydoras paleatus	1	2	0
Corydoras trilineatus	1	2	0
Corydoras sterbai	1	2	1
Corydoras geryi	1	2	1
Corydoras geoffroy	1	2	1
Corydoras filamentosus	1	2	1
Corydoras fowleri	1	2	1
Corydoras duplicareus	1	2	1
Corydoras tukano	1	2	1
Corydoras weitzmani	1	2	1
Corydoras spilurus	1	2	1
Corydoras treitlii	1	2	1
Corydoras ornatus	1	2	0
Corydoras ellisae	1	2	0
Corydoras acutus	1	2	0
Corydoras aurofrenatus	1	2	0
Corydoras vittatus	1	2	0
Corydoras septentrionalis	1	2	0
Corydoras stenocephalus	1	2	0
Corydoras virginiae	1	2	1
Corydoras reticulatus	1	2	0
Corydoras napoensis	1	2	0
Corydoras nanus	1	2	0
Corydoras bondi	1	2	0
Corydoras metae	1	2	0
Corydoras haraldschultzi	1	2	0
Corydoras pygmaeus	1	2	0
Corydoras hastatus	1	2	0
Corydoras guapore	1	2	0
Corydoras polystictus	1	2	0
Corydoras maculifer	1	2	0
Corydoras cochui	1	2	0
Corydoras bicolor	1	2	0
Corydoras habrosus	1	2	0
Corydoras julii	1	2	0
Corydoras leucomelas	1	2	0
Corydoras loretoensis	1	2	0
Corydoras atropersonatus	1	2	0
Corydoras ambiacus	1	2	0
Corydoras ehrhardti	1	2	0
Corydoras nattereri	1	2	0
Corydoras aeneus	1	2	0
Corydoras zygatus	1	2	0
Corydoras rabauti	1	2	0
Brochis splendens	1	2	0
Brochis multiradiatus	1	2	0
Corydoras eques	1	2	0
Corydoras elegans	1	2	0
Corydoras osteocarus	1	2	0
Corydoras axelrodi	1	2	0
Corydoras ephippifer	1	2	0
Corydoras xinguensis	1	2	0
Corydoras panda	1	2	0
Corydoras baderi	1	2	0
Corydoras arcuatus	1	2	0
Corydoras flaveolus	1	2	0
Corydoras gracilis	1	2	0
Corydoras garbei	1	2	0
Corydoras undulatus	1	2	0
Aspidoras menezesi	1	2	1
Aspidoras psammatides	1	2	1
Aspidoras maculosus	1	2	1
Aspidoras carvalhoi	1	2	1
Aspidoras brunneus	1	2	1
Aspidoras velites	1	2	1
Aspidoras lakoi	1	2	1
Aspidoras microgalaeus	1	2	0
Aspidoras raimundi	1	2	1
Aspidoras depinnai	1	2	1
Aspidoras taurus	1	2	1
Aspidoras pauciradiatus	1	2	1
Aspidoras eurycephalus	1	2	1
Aspidoras spilotus	1	2	1
Aspidoras belenos	1	2	0
Aspidoras fuscoguttatus	1	2	0
Aspidoras poecilus	1	2	0
Aspidoras virgulatus	1	2	0
Aspidoras rochai	1	2	0
Aspidoras albater	1	2	0
Diplomystes chilensis	1	2	0
Diplomystes camposensis	1	2	0
Diplomystes nahuelbutaensis	1	2	1
Olivaichthys cuyanus	1	2	1
Olivaichthys viedmensis	1	2	0
Olivaichthys mesembrinus	1	2	0
Pseudobunocephalus lundbergi	1	2	0
Pseudobunocephalus iheringii	1	2	0
Pseudobunocephalus quadriradiatus	1	2	1
Pseudobunocephalus bifidus	1	2	0
Pseudobunocephalus amazonicus	1	2	0
Pseudobunocephalus rugosus	1	2	0
Gephyroglanis gymnorhynchus	1	2	1
Gephyroglanis habereri	1	2	1
Nannoglanis fasciatus	1	2	1
Amarginops platus	1	2	0
Notoglanidium pallidum	1	2	0
Notoglanidium thomasi	1	2	0
Notoglanidium walkeri	1	2	0
Pardiglanis tarabinii	1	2	0
Rhamdella rusbyi	1	2	1
Rhamdella montana	1	2	1
Rhamdella jenynsii	1	2	1
Rhamdella eriarcha	1	2	1
Rhamdella cainguae	1	2	1
Rhamdella exsudans	1	2	1
Rhamdella longiuscula	1	2	0
Rhamdella aymarae	1	2	1
Hemileiocassis panjang	1	2	1
Rama rama	1	2	1
Bagroides hirsutus	1	2	1
Bagroides melapterus	1	2	0
Clarotes bidorsalis	1	2	1
Clarotes laticeps	1	2	0
Hyalobagrus ornatus	1	2	0
Hyalobagrus leiacanthus	1	2	1
Hyalobagrus flavus	1	2	1
Pseudomystus leiacanthus	1	2	0
Pseudomystus bomboides	1	2	1
Pseudomystus breviceps	1	2	0
Pseudomystus stenogrammus	1	2	1
Pseudomystus sobrinus	1	2	1
Pseudomystus flavipinnis	1	2	1
Pseudomystus funebris	1	2	1
Pseudomystus robustus	1	2	0
Pseudomystus mahakamensis	1	2	1
Pseudomystus vaillanti	1	2	1
Pseudomystus myersi	1	2	0
Pseudomystus rugosus	1	2	0
Pseudomystus carnosus	1	2	1
Pseudomystus moeschii	1	2	0
Pseudomystus heokhuii	1	2	1
Pseudomystus fumosus	1	2	1
Pseudomystus inornatus	1	2	0
Pseudomystus siamensis	1	2	0
Pseudomystus stenomus	1	2	0
Chandramara chandramara	1	2	0
Nanobagrus armatus	1	2	1
Nanobagrus nebulosus	1	2	1
Nanobagrus immaculatus	1	2	1
Nanobagrus fuscus	1	2	1
Nanobagrus stellatus	1	2	1
Nanobagrus torquatus	1	2	1
Pseudobagrus emarginatus	1	2	0
Pseudobagrus albomarginatus	1	2	1
Pseudobagrus wangi	1	2	1
Pseudobagrus rendahli	1	2	1
Pseudobagrus hwanghoensis	1	2	1
Pseudobagrus analis	1	2	1
Pseudobagrus eupogoides	1	2	1
Pseudobagrus sinyanensis	1	2	1
Pseudobagrus medianalis	1	2	0
Pseudobagrus nubilosus	1	2	1
Pseudobagrus omeihensis	1	2	1
Pseudobagrus brachyrhabdion	1	2	1
Pseudobagrus kaifenensis	1	2	1
Pseudobagrus taiwanensis	1	2	1
Pseudobagrus microps	1	2	0
Pseudobagrus tenuifurcatus	1	2	0
Pseudobagrus gracilis	1	2	1
Pseudobagrus fui	1	2	1
Pseudobagrus trilineatus	1	2	1
Pseudobagrus crassilabris	1	2	1
Pseudobagrus ondon	1	2	1
Pseudobagrus pratti	1	2	0
Pseudobagrus tenuis	1	2	1
Pseudobagrus koreanus	1	2	1
Pseudobagrus truncatus	1	2	0
Pseudobagrus brevicaudatus	1	2	1
Pseudobagrus taeniatus	1	2	0
Sperata acicularis	1	2	1
Sperata aorella	1	2	1
Sperata seenghala	1	2	0
Sperata aor	1	2	0
Rita kuturnee	1	2	0
Rita chrysea	1	2	0
Rita gogra	1	2	0
Rita rita	1	2	0
Neotropius acutirostris	1	2	0
Acanthobunocephalus nicoi	1	2	0
Ailiichthys punctata	1	2	0
Irvineia orientalis	1	1	1
Irvineia voltae	1	1	1
Proeutropiichthys taakree	1	2	0
Siluranodon auritus	1	2	0
Eutropiichthys vacha	1	2	0
Silonia silondia	1	2	0
Clupisoma garua	1	2	0
Bunocephalus knerii	1	2	0
Bunocephalus colombianus	1	2	0
Bunocephalus amaurus	1	2	0
Bunocephalus chamaizelus	1	2	0
Bunocephalus doriae	1	2	0
Bunocephalus larai	1	2	0
Bunocephalus aleuropsis	1	2	0
Bunocephalus coracoideus	1	2	0
Bunocephalus verrucosus	1	2	0
Ailia coila	1	2	0
Laides hexanema	1	2	0
Horabagrus brachysoma	1	2	0
Pseudeutropius brachypopterus	1	2	0
Pseudeutropius moolenburghae	1	2	0
Pseudeutropius mitchelli	1	2	0
Olyra collettii	1	2	1
Olyra kempi	1	2	0
Olyra burmanica	1	2	0
Olyra horae	1	2	1
Olyra longicaudata	1	2	0
Batasio fluviatilis	1	2	1
Batasio havmolleri	1	2	1
Batasio dayi	1	2	0
Batasio merianiensis	1	2	1
Batasio macronotus	1	2	1
Batasio fasciolatus	1	2	1
Batasio elongatus	1	2	1
Batasio spilurus	1	2	1
Batasio feruminatus	1	2	1
Batasio pakistanicus	1	2	1
Batasio procerus	1	2	1
Batasio affinis	1	2	1
Batasio sharavatiensis	1	2	1
Batasio tengana	1	2	0
Batasio batasio	1	2	0
Batasio travancoria	1	2	1
Batasio tigrinus	1	2	1
Mystus nigriceps	1	2	0
Mystus dibrugarensis	1	2	1
Mystus wolffii	1	2	0
Mystus punctifer	1	2	1
Mystus chinensis	1	2	1
Mystus ankutta	1	2	1
Mystus armatus	1	2	0
Mystus armiger	1	2	1
Mystus cineraceus	1	2	1
Mystus rufescens	1	2	1
Mystus impluviatus	1	2	1
Mystus keletius	1	2	0
Mystus albolineatus	1	2	1
Mystus carcio	1	2	1
Mystus alasensis	1	2	1
Mystus abbreviatus	1	2	1
Mystus canarensis	1	2	1
Mystus castaneus	1	2	1
Mystus falcarius	1	2	1
Mystus bimaculatus	1	2	1
Mystus pelusius	1	2	0
Mystus leucophasis	1	2	0
Mystus pulcher	1	2	1
Mystus singaringan	1	2	1
Mystus bocourti	1	2	0
Mystus oculatus	1	2	1
Mystus atrifasciatus	1	2	1
Mystus tengara	1	2	0
Mystus gulio	1	2	0
Mystus rhegma	1	2	1
Mystus vittatus	1	2	0
Mystus bleekeri	1	2	1
Mystus montanus	1	2	0
Mystus cavasius	1	2	0
Mystus malabaricus	1	2	0
Mystus horai	1	2	1
Mystus multiradiatus	1	2	1
Mystus mysticetus	1	2	1
Bagrus orientalis	1	2	1
Bagrus meridionalis	1	2	0
Bagrus urostigma	1	2	1
Bagrus lubosicus	1	2	1
Bagrus degeni	1	2	1
Bagrus caeruleus	1	2	1
Bagrus bajad	1	2	0
Bagrus ubangensis	1	2	0
Bagrus filamentosus	1	2	1
Bagrus docmak	1	2	0
Hemibagrus punctatus	1	2	0
Hemibagrus hongus	1	2	1
Hemibagrus chrysops	1	2	1
Hemibagrus peguensis	1	2	0
Hemibagrus centralus	1	2	1
Hemibagrus hainanensis	1	2	0
Hemibagrus bongan	1	2	0
Hemibagrus imbrifer	1	2	1
Hemibagrus pluriradiatus	1	2	1
Hemibagrus fortis	1	2	1
Hemibagrus spilopterus	1	2	1
Hemibagrus sabanus	1	2	0
Hemibagrus vietnamicus	1	2	1
Hemibagrus gracilis	1	2	1
Hemibagrus planiceps	1	2	0
Hemibagrus caveatus	1	2	1
Hemibagrus furcatus	1	2	1
Hemibagrus baramensis	1	2	0
Hemibagrus variegatus	1	2	1
Hemibagrus taybacensis	1	2	1
Hemibagrus olyroides	1	2	1
Hemibagrus maydelli	1	2	1
Hemibagrus menoda	1	2	0
Hemibagrus hoevenii	1	2	1
Hemibagrus songdaensis	1	2	1
Hemibagrus camthuyensis	1	2	1
Hemibagrus chiemhoaensis	1	2	1
Hemibagrus dongbacensis	1	2	1
Hemibagrus velox	1	2	1
Hemibagrus macropterus	1	2	0
Hemibagrus microphthalmus	1	2	1
Hemibagrus guttatus	1	2	0
Hemibagrus wyckii	1	2	0
Hemibagrus filamentus	1	2	1
Hemibagrus nemurus	1	2	0
Hemibagrus wyckioides	1	2	0
Leiocassis hosii	1	2	0
Leiocassis collinus	1	2	1
Leiocassis longibarbus	1	2	1
Leiocassis aculeatus	1	2	1
Leiocassis saravacensis	1	2	0
Leiocassis yeni	1	2	1
Leiocassis tenebricus	1	2	1
Leiocassis brevirostris	1	2	1
Leiocassis doriae	1	2	0
Leiocassis micropogon	1	2	0
Leiocassis poecilopterus	1	2	0
Bagrichthys obscurus	1	2	1
Bagrichthys vaillantii	1	2	1
Bagrichthys micranodus	1	2	0
Bagrichthys hypselopterus	1	2	0
Bagrichthys majusculus	1	2	1
Bagrichthys macracanthus	1	2	0
Bagrichthys macropterus	1	2	0
Pseudobagarius hardmani	1	2	1
Pseudobagarius baramensis	1	2	0
Pseudobagarius alfredi	1	2	1
Pseudobagarius leucorhynchus	1	2	0
Pseudobagarius meridionalis	1	2	1
Pseudobagarius pseudobagarius	1	2	0
Pseudobagarius macronemus	1	2	0
Pseudobagarius inermis	1	2	1
Pseudobagarius fuscus	1	2	1
Pseudobagarius filifer	1	2	1
Pseudobagarius subtilis	1	2	1
Pseudobagarius similis	1	2	1
Pseudobagarius nitidus	1	2	1
Parakysis verrucosus	1	2	0
Parakysis hystriculus	1	2	1
Parakysis anomalopteryx	1	2	0
Parakysis notialis	1	2	1
Parakysis grandis	1	2	1
Parakysis longirostris	1	2	1
Breitensteinia insignis	1	2	0
Breitensteinia hypselurus	1	2	1
Breitensteinia cessator	1	2	1
Acrochordonichthys ischnosoma	1	2	0
Acrochordonichthys mahakamensis	1	2	1
Acrochordonichthys falcifer	1	2	1
Acrochordonichthys pachyderma	1	2	0
Acrochordonichthys guttatus	1	2	1
Acrochordonichthys strigosus	1	2	1
Acrochordonichthys chamaeleon	1	2	1
Acrochordonichthys septentrionalis	1	2	1
Acrochordonichthys gyrinus	1	2	1
Acrochordonichthys rugosus	1	2	0
Akysis variegatus	1	2	1
Akysis microps	1	2	1
Akysis scorteus	1	2	1
Akysis heterurus	1	2	1
Akysis ephippifer	1	2	1
Akysis clinatus	1	2	1
Akysis manipurensis	1	2	1
Akysis clavulus	1	2	1
Akysis galeatus	1	2	1
Akysis maculipinnis	1	2	1
Akysis portellus	1	2	1
Akysis vespa	1	2	1
Akysis fuliginatus	1	2	1
Akysis pulvinatus	1	2	1
Akysis pictus	1	2	1
Akysis recavus	1	2	1
Akysis fontaneus	1	2	1
Akysis vespertinus	1	2	1
Akysis varius	1	2	1
Akysis hendricksoni	1	2	1
Akysis brachybarbatus	1	2	1
Akysis prashadi	1	2	1
Akysis longifilis	1	2	1
Nahangbagrus songamensis	1	2	1
Xiurenbagrus xiurenensis	1	2	0
Liobagrus formosanus	1	2	0
Liobagrus marginatoides	1	2	0
Liobagrus marginatus	1	2	0
Liobagrus nigricauda	1	2	0
Liobagrus obesus	1	2	0
Liobagrus mediadiposalis	1	2	0
Liobagrus andersoni	1	2	0
Liobagrus reinii	1	2	0
Liobagrus styani	1	2	0
Liobagrus anguillicauda	1	2	0
Amaralia hypsiura	1	2	0
Amblyceps tenuispinis	1	2	1
Amblyceps platycephalus	1	2	1
Amblyceps kurzii	1	2	1
Amblyceps tuberculatum	1	2	1
Amblyceps torrentis	1	2	1
Amblyceps macropterus	1	2	1
Amblyceps carinatum	1	2	1
Amblyceps protentum	1	2	1
Amblyceps variegatum	1	2	1
Amblyceps murraystuarti	1	2	0
Amblyceps laticeps	1	2	0
Amblyceps arunchalensis	1	2	1
Amblyceps mangois	1	2	0
Amblyceps serratum	1	2	1
Amblyceps foratum	1	2	1
Amblyceps mucronatum	1	2	1
Amblyceps apangi	1	2	1
Caelatoglanis zonatus	1	2	1
Conta pectinata	1	2	1
Conta conta	1	2	0
Pseudolaguvia tuberculata	1	2	0
Pseudolaguvia ferruginea	1	2	1
Pseudolaguvia kapuri	1	2	1
Pseudolaguvia flavida	1	2	1
Pseudolaguvia inornata	1	2	1
Pseudolaguvia muricata	1	2	1
Pseudolaguvia tenebricosa	1	2	1
Pseudolaguvia ribeiroi	1	2	0
Pseudolaguvia foveolata	1	2	1
Pseudolaguvia shawi	1	2	0
Pseudolaguvia ferula	1	2	1
Erethistoides cavatura	1	2	1
Erethistoides montana	1	2	0
Erethistoides ascita	1	2	1
Erethistoides senkhiensis	1	2	1
Erethistoides pipri	1	2	1
Erethistoides infuscatus	1	2	1
Erethistoides sicula	1	2	1
Hara longissima	1	2	1
Hara spinulus	1	2	1
Hara koladynensis	1	2	1
Hara minuscula	1	2	1
Hara horai	1	2	1
Hara mesembrina	1	2	1
Hara jerdoni	1	2	0
Hara hara	1	2	0
Erethistes pusillus	1	2	0
Parachiloglanis hodgarti	1	2	0
Gogangra laevis	1	2	1
Gogangra viridescens	1	2	0
Bagarius rutilus	1	2	1
Bagarius bagarius	1	2	0
Bagarius yarrelli	1	2	0
Bagarius suchus	1	2	1
Sisor rheophilus	1	2	1
Sisor chennuah	1	2	1
Sisor torosus	1	2	1
Sisor barakensis	1	2	1
Sisor rabdophorus	1	2	0
Gagata itchkeea	1	2	0
Gagata youssoufi	1	2	1
Gagata pakistanica	1	2	1
Gagata sexualis	1	2	1
Gagata melanopterus	1	2	1
Gagata cenia	1	2	0
Gagata gagata	1	2	0
Gagata dolichonema	1	2	1
Nangra bucculenta	1	2	1
Nangra robusta	1	2	1
Nangra ornata	1	2	1
Nangra nangra	1	2	0
Nangra assamensis	1	2	1
Ayarnangra estuarius	1	2	1
Glaridoglanis andersonii	1	2	1
Pseudexostoma longipterus	1	2	1
Glyptosternon akhtari	1	2	1
Glyptosternon reticulatum	1	2	1
Glyptosternon malaisei	1	2	1
Glyptosternon maculatum	1	2	1
Oreoglanis hypsiurus	1	2	1
Oreoglanis immaculatus	1	2	1
Oreoglanis macronemus	1	2	1
Oreoglanis siamensis	1	2	0
Oreoglanis frenatus	1	2	1
Oreoglanis infulatus	1	2	1
Oreoglanis jingdongensis	1	2	1
Oreoglanis lepturus	1	2	1
Oreoglanis vicinus	1	2	1
Oreoglanis nakasathiani	1	2	1
Oreoglanis laciniosus	1	2	1
Oreoglanis suraswadii	1	2	1
Oreoglanis setiger	1	2	1
Oreoglanis colurus	1	2	1
Oreoglanis heteropogon	1	2	1
Oreoglanis sudarai	1	2	1
Oreoglanis tenuicauda	1	2	1
Oreoglanis macropterus	1	2	0
Oreoglanis delacouri	1	2	0
Oreoglanis insignis	1	2	1
Exostoma stuarti	1	2	1
Exostoma vinciguerrae	1	2	1
Exostoma barakensis	1	2	1
Exostoma berdmorei	1	2	1
Exostoma labiatum	1	2	0
Myersglanis jayarami	1	2	1
Myersglanis blythii	1	2	1
Creteuchiloglanis gongshanensis	1	2	1
Creteuchiloglanis kamengensis	1	2	1
Creteuchiloglanis macropterus	1	2	1
Pseudecheneis paucipunctata	1	2	1
Pseudecheneis paviei	1	2	1
Pseudecheneis longipectoralis	1	2	1
Pseudecheneis eddsi	1	2	1
Pseudecheneis sirenica	1	2	1
Pseudecheneis tchangi	1	2	1
Pseudecheneis crassicauda	1	2	1
Pseudecheneis immaculata	1	2	1
Pseudecheneis gracilis	1	2	1
Pseudecheneis sympelvica	1	2	1
Pseudecheneis serracula	1	2	1
Pseudecheneis maurus	1	2	1
Pseudecheneis suppaetula	1	2	1
Pseudecheneis ukhrulensis	1	2	1
Pseudecheneis brachyurus	1	2	1
Pseudecheneis stenura	1	2	1
Pseudecheneis sulcatoides	1	2	1
Pseudecheneis sulcata	1	2	0
Euchiloglanis dorsoarcus	1	2	1
Euchiloglanis phongthoensis	1	2	1
Euchiloglanis davidi	1	2	0
Euchiloglanis kishinouyei	1	2	0
Glyptothorax pallozonus	1	2	1
Glyptothorax gracilis	1	2	1
Glyptothorax strabonis	1	2	1
Glyptothorax rugimentum	1	2	1
Glyptothorax saisii	1	2	1
Glyptothorax coracinus	1	2	1
Glyptothorax exodon	1	2	1
Glyptothorax madraspatanus	1	2	1
Glyptothorax naziri	1	2	1
Glyptothorax ketambe	1	2	1
Glyptothorax punjabensis	1	2	1
Glyptothorax conirostris	1	2	1
Glyptothorax manipurensis	1	2	1
Glyptothorax sufii	1	2	1
Glyptothorax zhujiangensis	1	2	1
Glyptothorax jalalensis	1	2	1
Glyptothorax stocki	1	2	1
Glyptothorax sykesi	1	2	1
Glyptothorax housei	1	2	1
Glyptothorax anamalaiensis	1	2	1
Glyptothorax steindachneri	1	2	1
Glyptothorax filicatus	1	2	1
Glyptothorax trewavasae	1	2	1
Glyptothorax stolickae	1	2	1
Glyptothorax silviae	1	2	1
Glyptothorax alaknandi	1	2	1
Glyptothorax laak	1	2	1
Glyptothorax cous	1	2	0
Glyptothorax kashmirensis	1	2	1
Glyptothorax chindwinica	1	2	1
Glyptothorax indicus	1	2	1
Glyptothorax kurdistanicus	1	2	1
Glyptothorax kudremukhensis	1	2	1
Glyptothorax plectilis	1	2	1
Glyptothorax pectinopterus	1	2	0
Glyptothorax obscurus	1	2	1
Glyptothorax lonah	1	2	1
Glyptothorax nelsoni	1	2	1
Glyptothorax prashadi	1	2	1
Glyptothorax armeniacus	1	2	1
Glyptothorax siamensis	1	2	1
Glyptothorax fuscus	1	2	1
Glyptothorax lampris	1	2	1
Glyptothorax callopterus	1	2	1
Glyptothorax dorsalis	1	2	1
Glyptothorax buchanani	1	2	1
Glyptothorax burmanicus	1	2	1
Glyptothorax laosensis	1	2	0
Glyptothorax longjiangensis	1	2	1
Glyptothorax major	1	2	0
Glyptothorax macromaculatus	1	2	1
Glyptothorax quadriocellatus	1	2	1
Glyptothorax cavia	1	2	1
Glyptothorax poonaensis	1	2	1
Glyptothorax sinensis	1	2	0
Glyptothorax hainanensis	1	2	1
Glyptothorax minimaculatus	1	2	1
Glyptothorax ngapang	1	2	1
Glyptothorax garhwali	1	2	1
Glyptothorax brevipinnis	1	2	1
Glyptothorax platypogonides	1	2	0
Glyptothorax schmidti	1	2	1
Glyptothorax platypogon	1	2	0
Glyptothorax panda	1	2	1
Glyptothorax telchitta	1	2	0
Glyptothorax striatus	1	2	1
Glyptothorax trilineatus	1	2	0
Glyptothorax botius	1	2	1
Glyptothorax annandalei	1	2	1
Glyptothorax granulus	1	2	1
